iter	Passed	Remaining
3225	35390	74313
3226	35403	74305
3227	35416	74299
3228	35428	74291
3229	35439	74281
3230	35451	74270
3231	35460	74256
3232	35469	74240
3233	35478	74226
3234	35487	74211
3235	35497	74198
3236	35505	74181
3237	35515	74167
3238	35524	74152
3239	35534	74139
3240	35545	74129
3241	35554	74114
3242	35565	74102
3243	35575	74090
3244	35584	74075
3245	35596	74065
3246	35605	74050
3247	35616	74039
3248	35628	74030
3249	35638	74017
3250	35649	74006
3251	35658	73993
3252	35667	73976
3253	35676	73963
3254	35686	73949
3255	35696	73937
3256	35705	73922
3257	35715	73908
3258	35725	73895
3259	35734	73879
3260	35743	73865
3261	35753	73851
3262	35762	73838
3263	35772	73824
3264	35782	73810
3265	35793	73801
3266	35804	73789
3267	35815	73780
3268	35826	73768
3269	35836	73755
3270	35847	73743
3271	35857	73731
3272	35866	73717
3273	35877	73706
3274	35888	73693
3275	35901	73687
3276	35913	73679
3277	35926	73672
3278	35939	73664
3279	35950	73654
3280	35963	73647
3281	35974	73636
3282	35985	73626
3283	35997	73616
3284	36011	73612
3285	36025	73608
3286	36037	73599
3287	36051	73593
3288	36065	73588
3289	36077	73579
3290	36087	73568
3291	36099	73558
3292	36112	73551
3293	36125	73545
3294	36137	73536
3295	36150	73528
3296	36161	73518
3297	36173	73509
3298	36184	73499
3299	36196	73489
3300	36207	73479
3301	36219	73470
3302	36232	73463
3303	36245	73457
3304	36257	73448
3305	36270	73441
3306	36283	73433
3307	36297	73428
3308	36310	73421
3309	36323	73415
3310	36337	73409
3311	36349	73400
3312	36360	73391
3313	36372	73381
3314	36385	73375
3315	36397	73366
3316	36410	73358
3317	36425	73356
3318	36441	73355
3319	36454	73349
3320	36468	73342
3321	36480	73334
3322	36493	73327
3323	36506	73321
3324	36520	73316
3325	36534	73310
3326	36548	73305
3327	36563	73301
3328	36574	73291
3329	36588	73286
3330	36602	73281
3331	36615	73274
3332	36629	73270
3333	36647	73272
3334	36661	73267
3335	36674	73261
3336	36690	73260
3337	36707	73260
3338	36725	73263
3339	36741	73262
3340	36755	73258
3341	36770	73255
3342	36784	73249
3343	36798	73245
3344	36811	73238
3345	36825	73233
3346	36841	73230
3347	36853	73222
3348	36868	73218
3349	36882	73214
3350	36895	73207
3351	36907	73198
3352	36921	73192
3353	36935	73188
3354	36948	73181
3355	36961	73174
3356	36975	73169
3357	36989	73164
3358	37001	73154
3359	37014	73148
3360	37030	73147
3361	37046	73145
3362	37062	73144
3363	37079	73143
3364	37091	73136
3365	37104	73129
3366	37119	73126
3367	37133	73121
3368	37146	73113
3369	37162	73111
3370	37175	73105
3371	37187	73096
3372	37201	73090
3373	37214	73082
3374	37225	73073
3375	37238	73064
3376	37251	73057
3377	37262	73046
3378	37274	73038
3379	37286	73028
3380	37297	73018
3381	37308	73006
3382	37319	72994
3383	37328	72981
3384	37338	72967
3385	37348	72954
3386	37357	72939
3387	37367	72926
3388	37377	72913
3389	37387	72900
3390	37397	72887
3391	37406	72872
3392	37416	72858
3393	37425	72844
3394	37435	72831
3395	37448	72824
3396	37458	72811
3397	37470	72802
3398	37481	72789
3399	37491	72777
3400	37502	72765
3401	37511	72751
3402	37521	72738
3403	37531	72725
3404	37539	72709
3405	37549	72696
3406	37559	72681
3407	37569	72669
3408	37579	72656
3409	37588	72640
3410	37599	72631
3411	37610	72618
3412	37619	72604
3413	37629	72591
3414	37638	72576
3415	37648	72563
3416	37657	72549
3417	37667	72535
3418	37677	72522
3419	37686	72508
3420	37697	72496
3421	37708	72484
3422	37717	72471
3423	37727	72457
3424	37738	72446
3425	37749	72436
3426	37759	72422
3427	37768	72408
3428	37779	72397
3429	37790	72386
3430	37799	72371
3431	37809	72357
3432	37818	72342
3433	37827	72328
3434	37838	72316
3435	37849	72306
3436	37860	72294
3437	37871	72283
3438	37880	72269
3439	37890	72256
3440	37900	72243
3441	37910	72230
3442	37920	72217
3443	37930	72203
3444	37939	72190
3445	37948	72175
3446	37958	72162
3447	37967	72146
3448	37978	72135
3449	37988	72122
3450	37997	72107
3451	38008	72096
3452	38017	72081
3453	38026	72067
3454	38037	72056
3455	38046	72042
3456	38057	72031
3457	38068	72019
3458	38077	72004
3459	38087	71991
3460	38096	71977
3461	38107	71965
3462	38116	71952
3463	38127	71939
3464	38136	71926
3465	38146	71912
3466	38157	71901
3467	38166	71886
3468	38176	71873
3469	38186	71861
3470	38196	71847
3471	38206	71835
3472	38217	71823
3473	38227	71810
3474	38238	71799
3475	38247	71785
3476	38257	71772
3477	38267	71760
3478	38277	71747
3479	38288	71736
3480	38301	71728
3481	38311	71715
3482	38321	71703
3483	38331	71690
3484	38341	71677
3485	38351	71664
3486	38360	71649
3487	38370	71636
3488	38381	71624
3489	38459	71740
3490	38472	71731
3491	38482	71719
3492	38491	71705
3493	38501	71692
3494	38510	71677
3495	38519	71662
3496	38529	71649
3497	38539	71636
3498	38549	71623
3499	38559	71609
3500	38568	71596
3501	38578	71583
3502	38587	71567
3503	38596	71553
3504	38605	71538
3505	38614	71524
3506	38623	71509
3507	38633	71495
3508	38641	71478
3509	38651	71466
3510	38659	71450
3511	38668	71435
3512	38677	71421
3513	38686	71406
3514	38696	71392
3515	38705	71378
3516	38717	71369
3517	38728	71358
3518	38740	71348
3519	38750	71336
3520	38759	71322
3521	38768	71307
3522	38778	71293
3523	38786	71277
3524	38796	71264
3525	38804	71248
3526	38815	71236
3527	38824	71221
3528	38832	71206
3529	38842	71192
3530	38850	71176
3531	38860	71162
3532	38868	71147
3533	38877	71132
3534	38887	71119
3535	38897	71106
3536	38905	71090
3537	38914	71076
3538	38924	71063
3539	38934	71049
3540	38945	71038
3541	38954	71024
3542	38966	71014
3543	38975	71001
3544	38985	70987
3545	38995	70975
3546	39004	70959
3547	39013	70945
3548	39023	70931
3549	39031	70916
3550	39041	70903
3551	39051	70891
3552	39062	70879
3553	39072	70866
3554	39082	70853
3555	39092	70842
3556	39104	70831
3557	39117	70824
3558	39129	70816
3559	39140	70805
3560	39149	70790
3561	39160	70778
3562	39171	70768
3563	39181	70755
3564	39193	70746
3565	39204	70735
3566	39220	70733
3567	39236	70730
3568	39251	70726
3569	39262	70716
3570	39274	70708
3571	39285	70696
3572	39296	70684
3573	39307	70674
3574	39318	70663
3575	39328	70651
3576	39340	70641
3577	39351	70629
3578	39360	70616
3579	39372	70605
3580	39382	70594
3581	39398	70592
3582	39414	70589
3583	39428	70583
3584	39441	70576
3585	39453	70567
3586	39463	70555
3587	39474	70544
3588	39486	70534
3589	39498	70525
3590	39510	70516
3591	39525	70511
3592	39536	70501
3593	39549	70494
3594	39562	70485
3595	39573	70475
3596	39584	70464
3597	39595	70453
3598	39606	70441
3599	39617	70431
3600	39629	70421
3601	39640	70410
3602	39652	70401
3603	39663	70389
3604	39673	70377
3605	39685	70368
3606	39696	70356
3607	39706	70345
3608	39718	70334
3609	39728	70323
3610	39739	70311
3611	39750	70301
3612	39762	70292
3613	39777	70286
3614	39791	70282
3615	39804	70273
3616	39817	70267
3617	39829	70257
3618	39841	70248
3619	39851	70235
3620	39863	70226
3621	39875	70217
3622	39886	70206
3623	39899	70198
3624	39913	70192
3625	39929	70191
3626	39946	70189
3627	39962	70187
3628	39980	70188
3629	39998	70190
3630	40015	70189
3631	40032	70189
3632	40047	70185
3633	40063	70182
3634	40079	70180
3635	40094	70175
3636	40109	70172
3637	40124	70167
3638	40137	70161
3639	40149	70151
3640	40162	70143
3641	40175	70135
3642	40185	70123
3643	40196	70111
3644	40207	70100
3645	40217	70088
3646	40230	70080
3647	40241	70069
3648	40252	70059
3649	40263	70047
3650	40274	70036
3651	40285	70024
3652	40295	70012
3653	40306	70000
3654	40318	69992
3655	40327	69978
3656	40338	69966
3657	40349	69955
3658	40360	69943
3659	40370	69930
3660	40380	69918
3661	40390	69905
3662	40400	69892
3663	40409	69877
3664	40417	69862
3665	40427	69850
3666	40438	69837
3667	40447	69823
3668	40456	69809
3669	40467	69798
3670	40477	69785
3671	40487	69772
3672	40497	69759
3673	40507	69746
3674	40517	69734
3675	40526	69720
3676	40536	69707
3677	40546	69694
3678	40557	69682
3679	40566	69668
3680	40576	69655
3681	40586	69643
3682	40596	69630
3683	40606	69617
3684	40615	69603
3685	40625	69590
3686	40636	69579
3687	40647	69567
3688	40657	69554
3689	40668	69543
3690	40679	69533
3691	40688	69519
3692	40700	69508
3693	40711	69497
3694	40722	69487
3695	40734	69478
3696	40746	69468
3697	40756	69455
3698	40766	69443
3699	40775	69429
3700	40785	69416
3701	40795	69403
3702	40806	69392
3703	40816	69379
3704	40827	69368
3705	40837	69355
3706	40848	69344
3707	40859	69333
3708	40870	69322
3709	40883	69314
3710	40896	69307
3711	40909	69299
3712	40920	69288
3713	40934	69281
3714	40946	69272
3715	40958	69263
3716	40969	69253
3717	40981	69243
3718	40994	69235
3719	41006	69225
3720	41018	69215
3721	41029	69205
3722	41040	69194
3723	41052	69184
3724	41063	69174
3725	41074	69162
3726	41086	69153
3727	41097	69142
3728	41109	69132
3729	41121	69123
3730	41134	69116
3731	41148	69110
3732	41160	69100
3733	41171	69089
3734	41183	69079
3735	41194	69068
3736	41205	69058
3737	41216	69047
3738	41229	69039
3739	41241	69030
3740	41251	69016
3741	41264	69008
3742	41274	68996
3743	41285	68985
3744	41296	68973
3745	41307	68962
3746	41316	68949
3747	41327	68938
3748	41338	68926
3749	41348	68913
3750	41358	68901
3751	41369	68889
3752	41378	68875
3753	41389	68865
3754	41399	68852
3755	41409	68839
3756	41419	68826
3757	41429	68813
3758	41440	68802
3759	41449	68789
3760	41459	68776
3761	41469	68763
3762	41478	68749
3763	41489	68737
3764	41498	68722
3765	41508	68710
3766	41520	68700
3767	41532	68691
3768	41543	68680
3769	41554	68668
3770	41564	68656
3771	41574	68644
3772	41584	68631
3773	41594	68619
3774	41605	68607
3775	41614	68593
3776	41624	68580
3777	41634	68567
3778	41644	68555
3779	41655	68544
3780	41666	68533
3781	41675	68519
3782	41686	68507
3783	41696	68495
3784	41706	68481
3785	41716	68469
3786	41726	68456
3787	41736	68444
3788	41747	68432
3789	41756	68418
3790	41766	68406
3791	41775	68391
3792	41786	68380
3793	41795	68366
3794	41807	68357
3795	41819	68347
3796	41829	68334
3797	41839	68322
3798	41849	68309
3799	41858	68294
3800	41868	68281
3801	41877	68268
3802	41992	68426
3803	42003	68416
3804	42014	68405
3805	42024	68392
3806	42035	68380
3807	42045	68367
3808	42054	68354
3809	42064	68341
3810	42076	68331
3811	42086	68318
3812	42097	68307
3813	42110	68299
3814	42120	68286
3815	42131	68275
3816	42140	68261
3817	42151	68250
3818	42162	68239
3819	42171	68225
3820	42181	68212
3821	42191	68199
3822	42200	68185
3823	42211	68173
3824	42220	68160
3825	42231	68148
3826	42241	68136
3827	42251	68122
3828	42260	68109
3829	42270	68097
3830	42280	68083
3831	42289	68069
3832	42299	68057
3833	42310	68045
3834	42320	68032
3835	42329	68018
3836	42339	68005
3837	42348	67992
3838	42359	67979
3839	42368	67965
3840	42380	67957
3841	42391	67946
3842	42402	67935
3843	42412	67921
3844	42422	67908
3845	42431	67894
3846	42441	67881
3847	42450	67867
3848	42459	67854
3849	42469	67841
3850	42479	67827
3851	42489	67815
3852	42498	67800
3853	42508	67788
3854	42518	67775
3855	42528	67762
3856	42538	67749
3857	42546	67735
3858	42558	67724
3859	42568	67712
3860	42578	67699
3861	42588	67687
3862	42597	67673
3863	42606	67659
3864	42616	67646
3865	42625	67632
3866	42635	67618
3867	42644	67604
3868	42655	67593
3869	42665	67580
3870	42674	67567
3871	42684	67554
3872	42693	67540
3873	42704	67528
3874	42714	67517
3875	42723	67502
3876	42733	67489
3877	42742	67476
3878	42752	67462
3879	42761	67449
3880	42773	67438
3881	42785	67428
3882	42796	67417
3883	42806	67405
3884	42815	67391
3885	42825	67378
3886	42836	67367
3887	42845	67354
3888	42854	67340
3889	42864	67326
3890	42873	67312
3891	42885	67304
3892	42898	67295
3893	42911	67287
3894	42922	67276
3895	42933	67265
3896	42945	67255
3897	42955	67243
3898	42967	67233
3899	42979	67224
3900	42990	67212
3901	43002	67203
3902	43013	67193
3903	43026	67184
3904	43037	67174
3905	43048	67162
3906	43059	67151
3907	43071	67142
3908	43084	67134
3909	43097	67125
3910	43111	67119
3911	43121	67107
3912	43135	67100
3913	43147	67091
3914	43161	67084
3915	43175	67079
3916	43187	67069
3917	43200	67061
3918	43213	67053
3919	43226	67045
3920	43239	67036
3921	43250	67025
3922	43261	67014
3923	43273	67004
3924	43283	66993
3925	43296	66984
3926	43308	66975
3927	43319	66964
3928	43332	66956
3929	43343	66944
3930	43356	66936
3931	43368	66927
3932	43380	66917
3933	43391	66907
3934	43403	66897
3935	43416	66889
3936	43430	66883
3937	43442	66873
3938	43454	66864
3939	43466	66854
3940	43478	66845
3941	43489	66834
3942	43501	66823
3943	43513	66815
3944	43524	66804
3945	43536	66794
3946	43546	66782
3947	43560	66775
3948	43571	66764
3949	43582	66752
3950	43593	66741
3951	43604	66730
3952	43614	66717
3953	43624	66706
3954	43635	66694
3955	43645	66682
3956	43656	66670
3957	43665	66657
3958	43677	66647
3959	43689	66636
3960	43699	66625
3961	43710	66613
3962	43720	66601
3963	43731	66589
3964	43741	66578
3965	43752	66567
3966	43762	66554
3967	43774	66544
3968	43784	66532
3969	43794	66518
3970	43855	66584
3971	43869	66577
3972	43883	66571
3973	43893	66558
3974	43905	66547
3975	43915	66535
3976	43924	66522
3977	43936	66512
3978	43945	66498
3979	43958	66490
3980	43971	66481
3981	43983	66471
3982	43993	66459
3983	44003	66447
3984	44014	66435
3985	44024	66423
3986	44035	66412
3987	44045	66400
3988	44055	66387
3989	44066	66376
3990	44076	66362
3991	44086	66351
3992	44097	66340
3993	44107	66327
3994	44118	66315
3995	44128	66303
3996	44138	66289
3997	44147	66276
3998	44157	66263
3999	44168	66252
4000	44177	66239
4001	44189	66229
4002	44200	66217
4003	44209	66203
4004	44218	66189
4005	44227	66176
4006	44236	66161
4007	44247	66149
4008	44256	66135
4009	44266	66123
4010	44276	66110
4011	44285	66096
4012	44295	66085
4013	44305	66071
4014	44316	66060
4015	44326	66047
4016	44336	66035
4017	44349	66028
4018	44361	66018
4019	44371	66005
4020	44381	65993
4021	44392	65981
4022	44401	65966
4023	44411	65954
4024	44422	65943
4025	44431	65929
4026	44442	65918
4027	44450	65903
4028	44461	65891
4029	44469	65877
4030	44478	65863
4031	44488	65850
4032	44497	65836
4033	44508	65825
4034	44517	65810
4035	44526	65797
4036	44535	65782
4037	44545	65769
4038	44554	65755
4039	44562	65740
4040	44571	65725
4041	44580	65713
4042	44590	65700
4043	44598	65684
4044	44607	65671
4045	44616	65656
4046	44626	65644
4047	44636	65631
4048	44645	65617
4049	44654	65603
4050	44663	65589
4051	44673	65576
4052	44681	65562
4053	44692	65550
4054	44702	65537
4055	44710	65522
4056	44720	65510
4057	44730	65496
4058	44740	65485
4059	44753	65476
4060	44763	65463
4061	44775	65454
4062	44785	65441
4063	44795	65429
4064	44805	65416
4065	44814	65402
4066	44823	65389
4067	44833	65376
4068	44842	65362
4069	44851	65349
4070	44860	65335
4071	44870	65322
4072	44880	65309
4073	44891	65298
4074	44901	65286
4075	44910	65271
4076	44920	65259
4077	44930	65247
4078	44939	65234
4079	44949	65220
4080	44957	65206
4081	44967	65193
4082	44977	65180
4083	44988	65169
4084	44999	65157
4085	45008	65144
4086	45018	65131
4087	45027	65117
4088	45037	65106
4089	45047	65092
4090	45057	65079
4091	45066	65066
4092	45074	65051
4093	45085	65039
4094	45094	65026
4095	45104	65013
4096	45114	65001
4097	45123	64987
4098	45135	64978
4099	45150	64972
4100	45162	64963
4101	45176	64955
4102	45188	64946
4103	45200	64937
4104	45212	64928
4105	45223	64916
4106	45235	64907
4107	45246	64896
4108	45258	64885
4109	45269	64875
4110	45281	64865
4111	45290	64851
4112	45301	64841
4113	45312	64829
4114	45322	64816
4115	45333	64806
4116	45345	64796
4117	45355	64784
4118	45365	64772
4119	45377	64762
4120	45489	64894
4121	45519	64911
4122	45532	64903
4123	45544	64892
4124	45554	64880
4125	45566	64870
4126	45577	64859
4127	45587	64847
4128	45599	64837
4129	45612	64829
4130	45624	64819
4131	45635	64808
4132	45646	64797
4133	45657	64785
4134	45670	64778
4135	45681	64767
4136	45691	64755
4137	45701	64742
4138	45712	64731
4139	45723	64719
4140	45733	64706
4141	45744	64696
4142	45754	64683
4143	45763	64670
4144	45773	64657
4145	45784	64646
4146	45794	64633
4147	45805	64622
4148	45815	64609
4149	45826	64598
4150	45835	64584
4151	45846	64573
4152	45856	64561
4153	45865	64548
4154	45877	64538
4155	45888	64526
4156	45897	64512
4157	45908	64501
4158	45919	64489
4159	45929	64477
4160	45940	64466
4161	45951	64455
4162	45960	64442
4163	45971	64430
4164	45980	64417
4165	45991	64406
4166	46002	64394
4167	46012	64381
4168	46022	64370
4169	46033	64359
4170	46043	64346
4171	46054	64334
4172	46067	64326
4173	46077	64313
4174	46089	64304
4175	46098	64291
4176	46109	64279
4177	46120	64269
4178	46130	64255
4179	46140	64243
4180	46151	64231
4181	46161	64219
4182	46172	64208
4183	46182	64196
4184	46191	64183
4185	46202	64171
4186	46212	64159
4187	46223	64147
4188	46233	64135
4189	46243	64122
4190	46253	64110
4191	46263	64098
4192	46273	64085
4193	46283	64072
4194	46292	64058
4195	46302	64046
4196	46312	64033
4197	46321	64021
4198	46332	64008
4199	46341	63995
4200	46352	63983
4201	46361	63970
4202	46371	63958
4203	46383	63948
4204	46396	63939
4205	46408	63930
4206	46419	63919
4207	46431	63909
4208	46443	63899
4209	46455	63890
4210	46468	63882
4211	46482	63875
4212	46496	63867
4213	46509	63859
4214	46519	63847
4215	46531	63837
4216	46542	63826
4217	46553	63815
4218	46566	63806
4219	46579	63798
4220	46593	63792
4221	46605	63781
4222	46619	63774
4223	46632	63766
4224	46643	63755
4225	46654	63744
4226	46667	63735
4227	46679	63725
4228	46690	63715
4229	46701	63704
4230	46714	63694
4231	46726	63685
4232	46737	63675
4233	46749	63664
4234	46761	63654
4235	46773	63645
4236	46785	63636
4237	46797	63626
4238	46809	63616
4239	46822	63607
4240	46834	63597
4241	46846	63589
4242	46861	63582
4243	46875	63575
4244	46886	63564
4245	46897	63553
4246	46909	63544
4247	46920	63532
4248	46932	63522
4249	46944	63512
4250	46956	63503
4251	46966	63491
4252	46977	63480
4253	46989	63470
4254	47002	63461
4255	47014	63451
4256	47026	63442
4257	47040	63434
4258	47051	63424
4259	47064	63416
4260	47075	63404
4261	47087	63394
4262	47096	63380
4263	47107	63370
4264	47118	63358
4265	47128	63346
4266	47139	63334
4267	47149	63323
4268	47159	63310
4269	47170	63299
4270	47181	63287
4271	47192	63276
4272	47202	63264
4273	47213	63252
4274	47223	63241
4275	47234	63229
4276	47243	63216
4277	47255	63205
4278	47267	63196
4279	47278	63184
4280	47289	63174
4281	47300	63162
4282	47309	63149
4283	47321	63139
4284	47331	63126
4285	47340	63113
4286	47351	63102
4287	47361	63090
4288	47372	63078
4289	47383	63067
4290	47394	63056
4291	47404	63043
4292	47415	63032
4293	47424	63019
4294	47435	63007
4295	47444	62993
4296	47453	62980
4297	47463	62968
4298	47472	62954
4299	47482	62942
4300	47492	62929
4301	47502	62917
4302	47512	62905
4303	47521	62891
4304	47532	62879
4305	47541	62866
4306	47551	62853
4307	47561	62840
4308	47570	62827
4309	47582	62817
4310	47592	62805
4311	47602	62793
4312	47613	62781
4313	47623	62769
4314	47633	62756
4315	47643	62744
4316	47654	62733
4317	47667	62724
4318	47677	62712
4319	47689	62702
4320	47699	62689
4321	47709	62678
4322	47719	62665
4323	47730	62654
4324	47740	62642
4325	47752	62632
4326	47762	62619
4327	47772	62607
4328	47781	62594
4329	47792	62582
4330	47801	62569
4331	47812	62558
4332	47823	62546
4333	47833	62534
4334	47844	62522
4335	47854	62510
4336	47864	62498
4337	47874	62486
4338	47884	62473
4339	47894	62461
4340	47904	62448
4341	47914	62436
4342	47923	62423
4343	47933	62410
4344	47943	62398
4345	47953	62385
4346	47962	62372
4347	47972	62360
4348	47982	62346
4349	47992	62334
4350	48001	62321
4351	48010	62308
4352	48021	62296
4353	48030	62282
4354	48041	62271
4355	48052	62261
4356	48064	62250
4357	48076	62240
4358	48086	62228
4359	48095	62215
4360	48105	62203
4361	48114	62189
4362	48125	62177
4363	48135	62165
4364	48146	62155
4365	48157	62144
4366	48168	62132
4367	48177	62119
4368	48187	62106
4369	48196	62092
4370	48206	62080
4371	48216	62068
4372	48225	62055
4373	48236	62043
4374	48246	62031
4375	48256	62018
4376	48265	62005
4377	48275	61993
4378	48285	61980
4379	48295	61967
4380	48305	61955
4381	48315	61943
4382	48326	61932
4383	48340	61924
4384	48350	61912
4385	48359	61899
4386	48370	61888
4387	48380	61875
4388	48389	61862
4389	48398	61849
4390	48407	61835
4391	48418	61824
4392	48428	61811
4393	48438	61799
4394	48452	61792
4395	48462	61780
4396	48475	61770
4397	48487	61762
4398	48498	61750
4399	48507	61737
4400	48518	61725
4401	48528	61713
4402	48539	61702
4403	48550	61690
4404	48560	61678
4405	48569	61665
4406	48578	61652
4407	48587	61638
4408	48598	61626
4409	48608	61614
4410	48617	61600
4411	48627	61588
4412	48636	61575
4413	48645	61561
4414	48654	61548
4415	48664	61535
4416	48673	61522
4417	48682	61509
4418	48692	61496
4419	48702	61484
4420	48712	61471
4421	48721	61458
4422	48731	61445
4423	48740	61432
4424	48752	61422
4425	48765	61414
4426	48777	61404
4427	48787	61391
4428	48799	61381
4429	48809	61369
4430	48820	61358
4431	48831	61347
4432	48841	61336
4433	48852	61324
4434	48867	61318
4435	48878	61307
4436	48891	61298
4437	48901	61286
4438	48913	61277
4439	48926	61268
4440	48936	61255
4441	48946	61244
4442	48957	61232
4443	48967	61220
4444	48977	61208
4445	48988	61197
4446	48998	61184
4447	49009	61173
4448	49019	61161
4449	49029	61148
4450	49039	61136
4451	49048	61123
4452	49059	61112
4453	49070	61100
4454	49079	61087
4455	49089	61075
4456	49099	61063
4457	49110	61052
4458	49120	61040
4459	49130	61027
4460	49142	61017
4461	49152	61004
4462	49161	60992
4463	49172	60980
4464	49181	60967
4465	49191	60955
4466	49202	60943
4467	49211	60930
4468	49220	60917
4469	49230	60904
4470	49239	60891
4471	49255	60886
4472	49267	60876
4473	49278	60866
4474	49289	60854
4475	49298	60841
4476	49308	60828
4477	49319	60817
4478	49329	60805
4479	49339	60793
4480	49349	60780
4481	49359	60768
4482	49369	60756
4483	49379	60744
4484	49390	60732
4485	49399	60719
4486	49408	60706
4487	49419	60694
4488	49428	60681
4489	49438	60669
4490	49448	60656
4491	49456	60643
4492	49467	60631
4493	49477	60619
4494	49486	60605
4495	49496	60593
4496	49506	60581
4497	49516	60568
4498	49525	60556
4499	49536	60544
4500	49545	60531
4501	49555	60519
4502	49566	60508
4503	49575	60494
4504	49585	60482
4505	49595	60469
4506	49604	60456
4507	49614	60444
4508	49623	60431
4509	49634	60419
4510	49645	60408
4511	49657	60399
4512	49668	60387
4513	49679	60376
4514	49689	60364
4515	49699	60352
4516	49709	60340
4517	49719	60328
4518	49730	60316
4519	49740	60305
4520	49751	60294
4521	49763	60284
4522	49774	60273
4523	49784	60260
4524	49794	60248
4525	49803	60235
4526	49814	60223
4527	49823	60211
4528	49833	60198
4529	49843	60186
4530	49852	60173
4531	49863	60161
4532	49873	60149
4533	49882	60135
4534	49892	60124
4535	49901	60111
4536	49912	60099
4537	49922	60087
4538	49932	60075
4539	49943	60064
4540	49953	60052
4541	49964	60040
4542	49974	60028
4543	49984	60016
4544	49994	60004
4545	50004	59991
4546	50013	59978
4547	50023	59966
4548	50031	59952
4549	50044	59942
4550	50055	59932
4551	50064	59919
4552	50075	59907
4553	50086	59896
4554	50095	59883
4555	50106	59872
4556	50115	59859
4557	50126	59847
4558	50136	59835
4559	50145	59823
4560	50155	59810
4561	50165	59798
4562	50175	59785
4563	50185	59773
4564	50195	59761
4565	50206	59750
4566	50215	59737
4567	50225	59725
4568	50235	59712
4569	50244	59699
4570	50254	59687
4571	50263	59674
4572	50274	59663
4573	50284	59651
4574	50293	59637
4575	50304	59626
4576	50314	59614
4577	50323	59601
4578	50333	59589
4579	50344	59577
4580	50354	59565
4581	50365	59554
4582	50374	59541
4583	50384	59529
4584	50393	59516
4585	50404	59504
4586	50413	59492
4587	50423	59479
4588	50432	59466
4589	50441	59452
4590	50453	59443
4591	50466	59434
4592	50476	59422
4593	50487	59411
4594	50497	59398
4595	50506	59385
4596	50516	59374
4597	50525	59360
4598	50535	59348
4599	50545	59335
4600	50554	59322
4601	50563	59309
4602	50574	59297
4603	50583	59285
4604	50594	59273
4605	50603	59260
4606	50614	59249
4607	50623	59236
4608	50633	59224
4609	50643	59212
4610	50652	59198
4611	50662	59186
4612	50672	59174
4613	50682	59162
4614	50692	59150
4615	50702	59137
4616	50712	59125
4617	50721	59112
4618	50731	59100
4619	50740	59087
4620	50750	59074
4621	50759	59062
4622	50768	59049
4623	50781	59039
4624	50792	59029
4625	50802	59016
4626	50812	59004
4627	50823	58993
4628	50833	58981
4629	50843	58969
4630	50854	58958
4631	50864	58947
4632	50874	58934
4633	50886	58924
4634	50897	58913
4635	50907	58902
4636	50917	58889
4637	50927	58877
4638	50936	58864
4639	50946	58851
4640	50956	58839
4641	50965	58826
4642	50975	58814
4643	50984	58801
4644	50995	58789
4645	51005	58778
4646	51014	58765
4647	51024	58752
4648	51033	58739
4649	51044	58728
4650	51054	58716
4651	51063	58703
4652	51074	58691
4653	51083	58679
4654	51093	58666
4655	51103	58654
4656	51112	58641
4657	51121	58628
4658	51130	58614
4659	51140	58603
4660	51149	58590
4661	51159	58577
4662	51168	58565
4663	51178	58551
4664	51188	58539
4665	51197	58527
4666	51207	58515
4667	51218	58504
4668	51228	58492
4669	51238	58480
4670	51249	58469
4671	51260	58458
4672	51270	58446
4673	51281	58434
4674	51292	58423
4675	51302	58411
4676	51312	58399
4677	51323	58388
4678	51334	58377
4679	51343	58364
4680	51353	58352
4681	51362	58339
4682	51372	58327
4683	51382	58315
4684	51392	58302
4685	51502	58404
4686	51512	58392
4687	51522	58380
4688	51533	58369
4689	51543	58356
4690	51553	58345
4691	51563	58332
4692	51573	58320
4693	51583	58308
4694	51592	58295
4695	51602	58283
4696	51611	58270
4697	51620	58257
4698	51630	58244
4699	51638	58230
4700	51652	58223
4701	51663	58211
4702	51673	58200
4703	51684	58188
4704	51694	58177
4705	51706	58166
4706	51716	58155
4707	51726	58143
4708	51736	58130
4709	51746	58118
4710	51755	58105
4711	51766	58094
4712	51776	58082
4713	51788	58072
4714	51799	58061
4715	51808	58048
4716	51818	58036
4717	51828	58024
4718	51840	58013
4719	51850	58001
4720	51859	57989
4721	51869	57976
4722	51880	57966
4723	51944	58014
4724	51960	58008
4725	51974	58000
4726	51985	57989
4727	51996	57978
4728	52006	57967
4729	52017	57956
4730	52028	57944
4731	52038	57932
4732	52051	57924
4733	52062	57913
4734	52074	57903
4735	52083	57890
4736	52095	57879
4737	52106	57868
4738	52115	57855
4739	52127	57846
4740	52137	57834
4741	52146	57820
4742	52156	57808
4743	52165	57794
4744	52175	57783
4745	52184	57770
4746	52194	57758
4747	52204	57745
4748	52213	57732
4749	52223	57721
4750	52232	57707
4751	52242	57695
4752	52252	57683
4753	52261	57670
4754	52271	57657
4755	52280	57644
4756	52290	57632
4757	52298	57618
4758	52309	57607
4759	52318	57594
4760	52326	57580
4761	52335	57567
4762	52344	57553
4763	52353	57540
4764	52362	57527
4765	52372	57515
4766	52381	57501
4767	52390	57488
4768	52400	57477
4769	52413	57467
4770	52424	57456
4771	52434	57445
4772	52446	57435
4773	52459	57426
4774	52472	57417
4775	52482	57405
4776	52493	57394
4777	52503	57382
4778	52516	57373
